Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1229,0,3,4.189654742026425,9.079092085366229,1,1,3,3,0,0,16,2,2,4,2,9,4,2008,2008,3,1,8,8,1,6.642486801367256,0,4,2,0,4,3,2,7.340186835320115,6,0.0,5.093750200806762,7.440146680662688,1,0,1,4,7.440146680662688,0.0,0.0,7.440146680662688,1,0.0,1,1,1,0.6931471805599453,0,7,6,1,2,1,2008.0,0,3,1052,5,5,2,0.0,4.290459441148391,0.0,0.0,5.41610040220442,0.0,3,4,1,0.0,1,2,6,5,12.813917896253697
1230,12,3,4.2626798770413155,8.976009475021396,1,1,3,3,4,0,12,2,2,0,7,5,4,1960,1960,3,1,3,6,2,0.0,3,4,1,4,4,3,0,6.502790045915623,6,0.0,6.016157159698354,6.98100574072173,1,2,1,4,7.318539548567902,0.0,0.0,7.318539548567902,0,0.0,2,0,4,0.6931471805599453,3,7,0,0,3,2,1960.0,3,1,404,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,10,2,8,4,11.751942365440728
1231,14,3,4.276666119016055,9.846440897156853,1,1,0,3,4,0,19,1,5,2,0,5,4,1977,1977,5,1,9,10,2,0.6931471805599453,3,4,1,2,4,3,2,6.212606095751519,5,5.356586274672012,6.481577129276431,7.216709486709457,1,0,1,4,7.216709486709457,7.138866999945524,0.0,7.8713112033234065,0,0.0,2,2,4,1.0986122886681096,3,12,6,1,5,3,1977.0,2,2,600,5,5,0,5.049856007249537,3.2188758248682006,4.983606621708336,0.0,0.0,0.0,3,4,0,9.024131268455035,10,1,8,4,12.154779351142624
1232,14,3,4.2626798770413155,8.952734767106872,1,1,3,3,4,0,12,2,2,2,7,5,5,1962,1962,3,1,13,14,1,4.795790545596741,3,4,1,4,4,0,0,6.6895992691789665,6,0.0,5.717027701406222,7.009408932708637,1,4,1,4,7.0825485693553,0.0,0.0,7.0825485693553,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1962.0,3,2,540,5,5,2,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,3,1,1,0.0,7,0,8,4,11.794337924408413
1233,14,3,4.2626798770413155,9.194515821629212,1,1,3,3,2,0,12,2,2,2,2,4,4,1962,1962,1,1,6,6,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,4,1,4,7.110696122978827,0.0,0.0,7.110696122978827,0,0.0,2,0,2,1.0986122886681096,3,6,6,0,3,4,1962.0,3,2,462,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,1,8,4,11.53076538309856
1234,4,3,4.304065093204169,9.405989388981,1,1,0,3,4,0,12,2,2,0,2,5,4,1959,1959,3,1,9,10,1,5.198497031265826,3,4,1,4,4,3,5,6.90875477931522,6,0.0,5.241747015059643,7.080867896690782,1,1,1,4,7.080867896690782,0.0,0.0,7.080867896690782,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1959.0,2,2,531,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,7,4,0,0,11.863582336583399
1235,10,2,4.02535169073515,9.050875597325156,1,1,3,0,4,0,18,2,2,0,5,5,5,1911,1950,1,1,8,8,2,0.0,3,4,2,4,4,0,6,0.0,6,0.0,6.846943139585379,6.846943139585379,1,4,0,0,6.932447891572509,6.846943139585379,0.0,7.583247524303362,0,0.0,1,1,4,0.6931471805599453,3,7,6,0,3,6,0.0,1,0,0,3,3,0,0.0,5.262690188904886,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2,8,0,11.77528972943772
1236,10,3,4.574710978503383,9.48288342558516,1,1,3,3,4,0,6,2,2,0,5,5,4,1914,1950,1,1,13,14,2,0.0,3,4,0,2,4,2,6,0.0,6,0.0,6.617402977974478,6.617402977974478,1,2,1,1,6.794586580876499,6.794586580876499,0.0,7.487173694213739,0,0.0,1,1,4,0.6931471805599453,3,9,6,0,3,5,1914.0,3,1,180,1,1,0,5.318119993844216,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.841415931849784
1237,1,3,3.6109179126442243,7.874358824729881,1,1,3,3,4,0,16,2,2,3,5,7,4,2003,2003,1,1,12,15,3,4.672828834461906,2,4,2,2,4,3,6,0.0,6,0.0,6.639875833826536,6.639875833826536,1,0,1,4,6.639875833826536,6.760414691083428,0.0,7.394493107219038,0,0.0,2,1,2,0.6931471805599453,2,6,6,0,3,3,2003.0,2,2,474,5,5,2,0.0,3.332204510175204,0.0,0.0,0.0,0.0,3,4,1,0.0,8,4,8,4,12.075394321888057
1238,9,3,3.7376696182833684,9.424967763522053,1,1,1,3,2,0,5,2,2,0,5,7,4,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.742880635791903,6.742880635791903,1,0,1,4,6.742880635791903,7.00488198971286,0.0,7.575071699507561,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,3,2004.0,0,2,434,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,11,0,8,4,12.180754837545884
1239,4,3,4.1588830833596715,9.47830431356186,1,1,3,3,4,0,20,5,2,0,2,6,4,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,7.040536390215956,7.040536390215956,1,0,1,4,7.040536390215956,0.0,0.0,7.040536390215956,0,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,5,2005.0,3,2,484,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,0,8,0,11.867097278690842
1240,4,3,4.174387269895637,9.109193189971226,1,1,0,1,4,0,23,2,2,0,2,8,4,2006,2006,3,1,12,13,1,3.4965075614664802,2,4,2,2,4,0,2,6.061456918928017,6,0.0,6.955592608396297,7.29776828253138,1,0,1,4,7.3031700512368,0.0,0.0,7.3031700512368,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,2,1,2006.0,2,2,472,5,5,2,4.795790545596741,3.5263605246161616,0.0,0.0,0.0,0.0,3,4,1,0.0,3,1,8,4,12.490875577231112
1241,9,3,4.189654742026425,9.0068768914288,1,1,3,3,4,0,5,2,2,0,5,7,4,2003,2003,1,1,12,13,1,5.53338948872752,2,4,2,2,4,3,2,6.311734809152915,6,0.0,5.814130531825066,6.785587645007929,1,0,1,4,6.785587645007929,6.785587645007929,0.0,7.478169694159785,1,0.0,2,1,3,0.6931471805599453,2,8,6,0,3,1,2003.0,2,2,543,5,5,2,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,8,4,12.323411137947407
1242,4,3,4.430816798843313,9.195226734166134,1,1,3,3,4,0,21,2,2,0,2,7,5,2007,2007,3,1,12,13,3,0.0,2,4,2,2,4,0,6,0.0,6,0.0,7.432483807917119,7.432483807917119,1,0,1,4,7.432483807917119,0.0,0.0,7.432483807917119,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2007.0,2,3,954,5,5,2,0.0,4.04305126783455,0.0,0.0,0.0,0.0,3,4,1,0.0,8,1,6,5,12.422505731952896
1243,13,3,4.454347296253507,9.271059107010888,1,1,3,3,4,0,14,2,2,0,6,7,5,1974,1974,1,1,9,10,1,4.406719247264253,3,4,1,2,4,1,2,6.786716950605081,3,5.1298987149230735,0.0,6.960347729101308,1,4,1,4,7.068172000388042,0.0,0.0,7.068172000388042,1,0.0,2,0,3,0.6931471805599453,2,6,6,2,5,1,1974.0,2,2,528,5,5,2,0.0,4.795790545596741,0.0,0.0,0.0,0.0,3,2,1,0.0,0,4,8,3,12.043553716032399
1244,4,3,4.68213122712422,9.539068413863964,1,1,3,3,4,0,16,2,2,0,2,10,4,2006,2006,1,1,12,13,2,0.0,0,4,2,0,1,1,2,7.234898420314831,6,0.0,6.53813982376767,7.638679823876112,1,0,1,4,7.638679823876112,0.0,0.0,7.638679823876112,1,0.0,2,1,2,0.6931471805599453,0,7,6,1,2,1,2006.0,0,3,850,5,5,2,5.37989735354046,5.438079308923196,0.0,0.0,0.0,0.0,3,4,1,0.0,11,0,6,5,13.049792684569493
1245,10,3,4.31748811353631,9.344521553442203,1,1,0,1,0,1,6,2,2,0,5,8,6,1929,1950,1,1,3,12,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.675823221634848,6.675823221634848,1,1,1,4,6.675823221634848,6.587550014824796,0.0,7.325148957955575,0,0.0,1,0,3,0.6931471805599453,2,7,6,2,2,5,1931.0,3,2,400,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,8,4,12.345834587905333
1246,12,3,4.3694478524670215,9.400216653174247,1,1,3,3,4,0,14,2,2,0,7,6,6,1984,2003,3,1,12,13,1,4.31748811353631,3,4,1,2,4,3,6,0.0,6,0.0,6.373319789577012,6.373319789577012,1,0,1,4,7.039660349862076,6.591673732008658,0.0,7.533158807455563,0,0.0,3,1,3,0.6931471805599453,3,7,6,1,5,3,1984.0,0,2,477,5,5,2,5.594711379601839,4.727387818712341,0.0,0.0,4.997212273764115,0.0,3,4,1,0.0,0,1,8,0,12.089538829274222
1247,9,1,4.189654742026425,9.002824076547672,1,1,3,3,4,0,21,2,2,0,5,7,4,2005,2006,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.6293632534374485,6.6293632534374485,1,0,1,4,6.6293632534374485,6.682108597449809,0.0,7.348587530927593,0,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,1,2005.0,2,2,615,5,5,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,5,0,6,5,12.136186518066006
1248,12,3,4.304065093204169,9.419709489868552,1,1,0,3,4,0,11,2,2,0,7,6,4,1976,1976,1,1,6,6,1,5.817111159963204,3,4,1,4,4,0,2,6.29156913955832,6,0.0,6.161207321695077,6.920671504248683,1,4,1,4,6.942156705699469,0.0,0.0,6.942156705699469,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1976.0,3,3,888,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,4,8,4,12.042965307660024
1249,11,4,4.110873864173311,9.169622538697624,1,0,3,3,4,0,17,2,2,0,4,6,4,1917,1950,1,1,0,0,2,0.0,3,4,0,2,4,3,5,5.768320995793772,6,0.0,6.0330862217988015,6.601230118728877,4,1,0,4,7.034387929915503,6.829793737512425,0.0,7.629975707027789,0,0.0,1,1,3,0.6931471805599453,3,8,6,1,2,5,1950.0,3,2,396,1,1,1,0.0,0.0,5.560681631015528,0.0,0.0,0.0,3,4,1,0.0,6,2,8,4,11.771436160121729
1250,4,3,4.110873864173311,8.881975184248867,1,1,3,3,4,0,12,2,2,0,2,5,6,1950,1950,1,1,8,8,2,0.0,3,4,1,4,4,3,1,6.282266746896006,5,4.574710978503383,5.5093883366279774,6.776506992372183,1,4,1,4,6.8966943316227125,0.0,0.0,6.8966943316227125,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1950.0,3,1,276,5,5,2,0.0,4.394449154672439,0.0,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,11.686878772093667
1251,4,3,4.543294782270004,9.320180837655714,1,1,3,3,0,0,12,2,2,0,2,7,4,1968,1968,3,1,3,3,2,0.0,2,4,1,4,4,3,0,6.97166860472579,6,0.0,6.952728644624869,7.65491704784832,1,0,1,4,7.65491704784832,0.0,0.0,7.65491704784832,1,0.0,2,1,3,0.6931471805599453,0,8,6,2,5,1,1968.0,0,2,522,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,4,8,4,12.404923504275338
1252,0,3,4.4942386252808095,8.051022208190679,1,1,0,3,0,0,16,2,2,4,2,7,4,2003,2003,1,1,12,15,3,5.099866427824199,2,4,2,2,4,3,6,0.0,6,0.0,7.2485040723706105,7.2485040723706105,1,0,1,4,7.2485040723706105,0.0,0.0,7.2485040723706105,0,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2003.0,2,2,478,5,5,2,5.003946305945459,3.6109179126442243,0.0,0.0,0.0,0.0,3,4,1,0.0,5,0,8,4,12.053795210084596
1253,4,3,4.143134726391533,9.196140022575042,1,1,3,3,4,0,11,2,2,0,2,5,5,1968,1968,1,1,6,6,2,0.0,3,4,1,4,4,3,1,6.236369590203704,6,0.0,5.872117789475416,6.762729506931879,1,4,1,4,6.774223886357614,0.0,0.0,6.774223886357614,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,1968.0,2,1,288,5,5,2,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,3,1,3,6.398594934535208,2,3,8,4,11.77528972943772
1254,9,3,4.23410650459726,9.772410288929185,1,1,0,3,4,0,24,2,2,0,5,7,6,1974,2003,1,1,13,14,2,0.0,2,4,1,4,4,1,3,4.836281906951478,0,6.939253946041508,3.6109179126442243,7.084226422097916,1,4,1,4,7.324489979348532,6.480044561926653,0.0,7.681560362559537,1,0.0,2,1,3,0.6931471805599453,2,9,6,2,2,1,1974.0,2,2,518,5,5,2,5.3981627015177525,3.8712010109078907,0.0,0.0,0.0,0.0,3,2,1,0.0,9,1,8,4,12.591335046320818
1255,9,3,4.110873864173311,8.843903650835497,1,1,3,3,4,0,7,2,2,0,5,7,4,2003,2004,1,1,12,13,3,4.532599493153256,2,4,2,2,4,3,6,0.0,6,0.0,6.616065185132817,6.616065185132817,1,0,1,4,6.634633357861686,6.799055862058796,0.0,7.4127640174265625,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,3,2003.0,0,2,397,5,5,2,5.187385805840755,4.859812404361672,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,8,4,12.016122061571728
1256,8,4,3.970291913552122,8.738895704934043,1,1,3,3,4,0,3,2,2,0,0,6,5,1931,1950,1,1,13,14,2,0.0,3,4,0,4,0,3,3,6.054439346269371,6,0.0,6.131226489483141,6.785587645007929,1,4,1,0,6.866933284461882,6.013715156042802,0.0,7.221105098182496,0,0.0,1,0,3,0.6931471805599453,3,6,6,1,2,5,1978.0,3,1,560,5,5,2,0.0,0.0,0.0,0.0,4.795790545596741,0.0,3,4,1,0.0,2,1,8,4,11.755871643580617
1257,4,3,4.5217885770490405,9.568294497413296,1,1,0,3,0,0,15,2,2,0,2,8,4,1994,1994,3,1,6,6,1,6.318968113746434,2,4,2,2,4,1,2,7.181591944611865,6,0.0,6.511745329644728,7.594381242551817,1,0,1,4,7.59488438721652,0.0,0.0,7.59488438721652,1,0.0,2,0,2,0.6931471805599453,2,7,6,1,5,1,1994.0,0,2,691,5,5,2,5.572154032177765,3.6109179126442243,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2,8,4,12.616525295149378
1258,5,3,4.04305126783455,8.309184527686298,1,1,3,3,0,0,7,1,2,0,2,5,7,1922,1950,1,1,13,14,2,0.0,3,4,2,1,4,3,6,0.0,6,0.0,6.762729506931879,6.762729506931879,1,0,1,4,6.762729506931879,0.0,0.0,6.762729506931879,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,6,0.0,1,0,0,3,3,2,0.0,4.574710978503383,0.0,0.0,0.0,0.0,3,4,1,0.0,9,3,8,4,11.511924964636645
1259,12,3,4.0943445622221,9.168267595554275,1,1,0,3,4,0,8,2,2,0,7,7,4,2005,2005,1,1,12,13,3,5.209486152841421,2,4,2,2,4,1,2,6.486160788944089,6,0.0,5.308267697401205,6.75343791859778,1,0,1,4,7.062191632286556,0.0,0.0,7.062191632286556,1,0.0,2,0,2,0.6931471805599453,2,5,6,0,3,1,2005.0,0,2,400,5,5,2,5.3612921657094255,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,8,4,12.154779351142624
1260,4,3,4.189654742026425,9.18512512283512,1,1,3,3,2,0,12,2,2,0,2,6,7,1969,1969,1,1,6,6,2,0.0,3,4,1,2,4,3,0,6.401917196727186,3,6.0844994130751715,2.70805020110221,6.961296045910167,1,2,1,4,6.961296045910167,0.0,0.0,6.961296045910167,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1,1969.0,3,2,460,5,5,2,5.198497031265826,0.0,0.0,0.0,4.394449154672439,0.0,3,4,1,0.0,9,2,8,4,11.925035115797062
1261,9,3,4.189654742026425,10.113870026547724,1,1,2,3,1,0,8,6,2,0,5,6,4,1999,1999,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.7357800142423265,6.7357800142423265,1,0,1,4,6.794586580876499,6.664409020350408,0.0,7.424165281042028,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,3,1999.0,0,2,502,5,5,2,0.0,4.6443908991413725,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,12.106252310247962
1262,4,3,4.394449154672439,9.169622538697624,1,1,3,3,4,0,12,2,2,0,2,5,5,1956,1956,3,1,8,8,2,0.0,3,4,1,4,4,3,5,6.22455842927536,6,0.0,6.304448802421981,6.957497370876951,1,2,1,4,6.957497370876951,0.0,0.0,6.957497370876951,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,1,1956.0,3,1,338,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,11.766792188927278
1263,8,3,4.394449154672439,9.328212292571072,1,1,3,3,4,0,4,2,2,0,0,4,4,1957,1989,1,1,13,14,2,0.0,3,4,1,4,4,0,6,0.0,6,0.0,7.007600613951853,7.007600613951853,1,0,1,0,7.007600613951853,6.529418838262226,0.0,7.489412083508719,1,0.0,1,0,5,0.6931471805599453,3,8,3,2,5,1,1957.0,3,1,304,5,5,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2,3,8,4,11.992260421644849
1264,10,3,4.110873864173311,9.511629447834181,1,2,3,3,4,0,3,2,2,0,5,6,5,1919,1950,2,1,13,14,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,6.639875833826536,6.639875833826536,1,0,1,0,6.966967138613983,6.639875833826536,0.0,7.509335266016592,0,0.0,1,0,3,0.6931471805599453,3,8,6,1,2,5,1940.0,3,2,520,5,5,0,0.0,0.0,4.844187086458591,0.0,0.0,0.0,3,0,1,0.0,9,1,8,4,12.103486056755072
1265,0,2,3.5553480614894135,8.309184527686298,1,1,3,3,4,0,12,2,2,4,2,6,4,1998,1999,1,1,8,8,2,0.0,2,4,2,2,4,3,2,5.58724865840025,6,0.0,7.038783541388542,7.2485040723706105,1,0,1,4,7.198931240688173,0.0,0.0,7.198931240688173,1,0.0,2,0,2,0.6931471805599453,2,5,6,0,3,1,1998.0,0,2,511,5,5,2,4.976733742420574,4.23410650459726,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2,0,0,12.106252310247962
1266,1,1,3.58351893845611,8.225770799348734,1,1,3,3,3,0,21,2,2,4,5,7,4,1999,1999,3,1,8,8,1,5.389071729816501,2,4,2,2,4,3,2,6.111467339502679,6,0.0,5.488937726156687,6.539585955617669,1,0,1,4,6.570882962339584,6.606650186198215,0.0,7.2813856635702825,1,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,5,1999.0,3,2,506,5,5,2,0.0,3.5553480614894135,0.0,0.0,0.0,0.0,3,4,1,0.0,5,0,8,4,12.122147410592412
1267,3,4,4.110873864173311,9.222367752188902,1,1,0,0,4,0,17,1,2,1,4,7,3,1910,1950,3,1,13,14,2,0.0,1,4,1,4,4,3,6,0.0,6,0.0,6.8308742346461795,6.8308742346461795,1,4,0,1,6.872128101338986,6.8308742346461795,0.0,7.5443321080536885,0,0.0,1,1,4,1.0986122886681096,3,9,6,1,2,5,1960.0,3,1,308,5,5,0,0.0,0.0,5.579729825986222,0.0,0.0,0.0,3,2,1,0.0,0,1,8,4,11.711776323715394
1268,4,3,4.499809670330265,9.48910782703839,1,1,0,1,4,0,23,2,2,0,2,9,4,2008,2009,3,1,11,5,2,0.0,0,4,2,0,4,1,6,0.0,6,0.0,7.602401335665818,7.602401335665818,1,0,1,4,7.610357618312838,0.0,0.0,7.610357618312838,0,0.0,2,0,3,0.6931471805599453,0,10,6,1,2,1,2009.0,0,3,746,5,5,2,4.976733742420574,4.343805421853684,0.0,0.0,0.0,0.0,3,4,1,0.0,7,4,8,4,12.84397135185964
1269,8,3,4.31748811353631,9.55400099583723,1,1,0,3,4,1,6,2,2,0,0,8,8,1935,1997,1,1,11,12,1,6.450470422144176,3,2,1,4,4,2,5,5.262690188904886,6,0.0,6.285998094508865,6.591673732008658,1,0,1,4,7.585281078639126,7.299797366758161,0.0,8.145549631783584,0,0.0,3,1,4,0.6931471805599453,2,11,6,2,2,3,1982.0,3,3,1014,5,5,2,5.752572638825633,2.5649493574615367,0.0,0.0,0.0,0.0,3,1,1,0.0,7,2,8,4,12.850554654108839
1270,8,3,4.3694478524670215,9.336532397213942,1,1,3,3,4,0,12,1,2,0,0,5,4,1958,1958,1,1,8,8,1,5.198497031265826,3,4,1,4,4,3,1,6.133398042996649,6,0.0,6.028278520230698,6.774223886357614,2,4,1,0,6.774223886357614,6.478509642208569,0.0,7.329749689041512,0,0.0,1,1,3,0.6931471805599453,3,7,6,0,3,1,1958.0,3,1,315,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,9,1,8,4,11.877568578558138
1271,6,3,4.394449154672439,10.068832485122966,1,1,3,2,4,2,4,2,2,0,2,7,5,1979,1979,5,6,9,10,2,0.0,2,4,2,2,4,1,2,7.138073034044347,6,0.0,4.31748811353631,7.195187320178709,1,4,1,4,7.195187320178709,5.262690188904886,0.0,7.329749689041512,2,0.0,0,1,0,0.6931471805599453,2,4,6,1,5,1,1979.0,0,2,586,5,5,2,5.594711379601839,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,4,8,4,12.468436909997665
1272,4,3,4.394449154672439,9.122273893107732,1,1,0,3,4,0,14,4,2,0,2,6,6,1968,1968,3,1,3,3,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,7.306531398939505,7.306531398939505,1,2,1,4,7.306531398939505,0.0,0.0,7.306531398939505,0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,1968.0,2,2,462,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,3,8,4,12.132156962580005
1273,4,3,4.276666119016055,9.512442967089195,1,1,0,3,1,0,19,2,2,0,2,5,5,1965,1965,3,1,6,10,1,4.74493212836325,3,4,1,4,4,3,1,6.329720905522696,3,5.929589143389895,0.0,6.8416154764775925,1,4,1,4,6.8416154764775925,0.0,0.0,6.8416154764775925,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,1965.0,3,1,288,5,5,2,5.198497031265826,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,2,0,8,4,11.827736204810263
1274,12,3,4.8283137373023015,9.351232110673664,1,1,0,3,0,0,7,2,2,0,7,6,6,1959,2006,1,1,9,10,1,4.442651256490317,3,4,1,4,4,0,0,6.579251212010101,6,0.0,5.707110264748875,6.927557906278317,1,2,1,4,7.213768308118642,0.0,0.0,7.213768308118642,1,0.0,1,0,2,0.6931471805599453,0,5,6,1,2,2,1959.0,2,1,312,5,5,2,0.0,0.0,0.0,0.0,5.099866427824199,0.0,3,0,1,0.0,7,2,8,4,12.083905011555967
1275,8,3,3.9889840465642745,8.587278798982926,1,1,3,3,0,0,6,2,2,0,0,5,5,1910,2003,1,1,13,15,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,6.495265555937008,6.495265555937008,1,0,1,4,6.495265555937008,6.380122536899765,0.0,7.1316985104669115,0,0.0,2,0,3,0.6931471805599453,3,8,6,1,2,5,1985.0,3,2,552,5,5,2,5.493061443340548,0.0,4.406719247264253,0.0,0.0,0.0,3,4,1,0.0,2,1,8,4,11.842229212112828
1276,14,3,4.564348191467836,9.336620537886512,1,1,3,3,0,0,12,1,2,2,5,5,4,1948,1950,1,4,0,0,3,6.342121418721152,3,4,1,4,4,3,5,5.3981627015177525,6,0.0,6.5638555265321274,6.834108738813838,1,2,1,0,6.834108738813838,6.900730664045173,0.0,7.560601162768557,0,0.0,2,0,4,1.0986122886681096,3,10,6,0,3,5,1948.0,3,2,400,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,11.827736204810263
1277,9,3,4.394449154672439,9.467846701917901,1,1,0,3,1,0,14,2,2,0,5,6,5,1972,1972,1,1,6,10,2,0.0,3,4,1,4,1,3,1,6.386879319362645,6,0.0,4.875197323201151,6.584791392385716,1,4,1,4,6.601230118728877,6.493753839851687,0.0,7.241366283322318,0,0.6931471805599453,1,1,3,0.6931471805599453,3,6,6,1,5,1,1972.0,3,2,497,5,5,2,5.68697535633982,4.762173934797756,0.0,0.0,0.0,0.0,3,4,1,0.0,3,3,8,4,11.99535161421452
1278,12,3,4.394449154672439,9.790990521308983,1,1,0,3,1,0,14,2,2,0,7,6,4,1967,1976,1,1,6,6,1,5.886104031450156,3,4,1,2,4,0,0,6.270988431858299,6,0.0,7.050122520269059,7.427144133408616,1,1,1,4,7.45298232946546,0.0,0.0,7.45298232946546,1,0.0,1,1,3,0.6931471805599453,3,7,6,1,2,1,1967.0,2,2,480,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,12.195517131590657
1279,9,3,4.330733340286331,9.156306483483696,1,1,3,3,4,0,5,2,2,0,5,8,4,2002,2002,1,1,12,13,2,0.0,2,4,2,2,4,3,2,6.690842277418564,6,0.0,5.783825182329737,7.029087564149662,1,0,1,4,7.029087564149662,6.806829360392176,0.0,7.616775808698373,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,1,2002.0,2,2,577,5,5,2,0.0,5.356586274672012,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2,8,4,12.375815420117268
1280,8,0,4.110873864173311,8.922791623969637,1,1,3,3,4,0,9,2,2,0,0,4,3,1920,1950,1,1,8,8,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,6.54965074223381,6.54965074223381,1,4,1,0,6.54965074223381,6.066108090103747,0.0,7.029087564149662,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,5,1980.0,2,2,528,5,5,2,3.4339872044851463,0.0,5.10594547390058,0.0,0.0,0.0,3,4,1,0.0,6,4,0,0,11.133128103610641
1281,4,3,4.219507705176107,9.191055610564316,1,1,0,3,4,0,5,2,2,0,2,7,4,2002,2002,1,1,12,13,1,4.709530201312334,2,4,2,2,4,3,2,6.670766320845874,6,0.0,6.666956792429207,7.3613754289773485,1,0,1,4,7.3613754289773485,0.0,0.0,7.3613754289773485,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,2002.0,2,2,544,5,5,2,0.0,4.290459441148391,0.0,0.0,0.0,0.0,3,4,1,0.0,5,3,8,4,12.332705296463539
