Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1107,4,3,4.74493212836325,9.245514446983835,1,1,0,3,0,0,20,1,2,0,2,7,4,1990,1991,3,1,6,6,2,0.0,2,4,2,2,4,2,2,6.6052979209482015,6,0.0,5.153291594497778,6.814542897259956,1,2,1,4,7.274479558773872,0.0,0.0,7.274479558773872,1,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,1990.0,0,2,719,5,5,2,0.0,5.5012582105447265,0.0,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,12.100156419938624
1108,9,3,5.1298987149230735,10.054404437852991,1,1,2,1,1,0,8,2,2,0,5,7,4,2006,2006,1,1,12,13,2,0.0,2,4,2,0,1,3,6,0.0,6,0.0,6.767343125265392,6.767343125265392,1,0,1,4,6.78897174299217,7.034387929915503,0.0,7.611842399580418,0,0.0,2,1,3,0.6931471805599453,2,9,6,1,2,3,2006.0,2,2,422,5,5,2,0.0,4.61512051684126,0.0,0.0,0.0,0.0,3,4,1,0.0,11,0,6,5,12.523525876315125
1109,9,3,4.189654742026425,8.995164990311151,1,1,3,3,4,0,8,2,2,0,5,6,4,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.829793737512425,6.829793737512425,1,0,1,4,6.855408798609928,6.610696044717759,0.0,7.43307534889858,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,2000.0,2,2,463,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,2,1,8,0,12.106252310247962
1110,4,3,4.68213122712422,9.338117741918008,1,1,0,3,4,0,16,2,2,0,2,8,4,2004,2005,1,1,8,8,3,3.7612001156935615,2,4,2,0,4,2,2,6.9469759921354175,6,0.0,6.682108597449808,7.515889085215125,1,0,1,4,7.515889085215125,0.0,0.0,7.515889085215125,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2004.0,0,3,862,5,5,2,4.836281906951479,5.225746673713202,0.0,0.0,0.0,0.0,3,4,1,0.0,5,3,8,4,12.542544882151384
1111,9,3,4.189654742026425,8.987321812850125,1,1,3,3,4,0,8,2,2,0,5,6,4,1995,1996,1,1,6,6,2,0.0,3,4,2,2,4,3,2,5.393627546352361,6,0.0,6.3189681137464335,6.651571873589728,1,2,1,4,6.651571873589728,6.786716950605081,0.0,7.413970290190443,1,0.0,2,1,3,0.6931471805599453,3,8,6,1,5,1,1995.0,0,2,431,5,5,2,5.416100402204419,4.442651256490317,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,12.144197241812089
1112,9,3,4.394449154672439,9.257319373170178,1,1,3,3,4,0,14,2,2,0,5,7,5,1976,1976,3,1,9,10,1,6.493753839851687,3,4,1,4,4,3,0,6.001414877961151,6,0.0,5.9939614273065684,6.689599269178967,1,4,1,4,7.002155954403621,6.765038976780541,0.0,7.583247524303363,0,0.0,2,1,4,0.6931471805599453,3,8,6,1,2,1,1976.0,2,2,483,5,5,2,0.0,4.248495242049359,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2,8,4,12.230765258120543
1113,4,3,4.304065093204168,8.867990898182091,1,1,0,3,0,0,12,2,2,0,2,5,6,1957,1957,1,1,14,15,2,0.0,3,4,1,4,4,3,2,6.563855526532128,6,0.0,4.691347882229144,6.705639094860003,1,4,1,0,6.705639094860003,0.0,0.0,6.705639094860003,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1957.0,3,1,308,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.774520202658689
1114,4,3,4.204692619390967,9.096499555552425,1,1,3,3,4,0,12,2,2,0,2,5,6,1953,2006,1,1,13,14,2,0.0,3,4,1,4,4,3,1,6.467698726104354,6,0.0,5.902633333401367,6.9167150203536085,1,2,1,4,6.9167150203536085,0.0,0.0,6.9167150203536085,1,0.0,1,0,2,0.6931471805599453,2,6,6,0,3,1,1953.0,3,1,240,5,5,2,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,11.809319478024031
1115,4,3,4.51085950651685,8.594339400592892,1,1,3,3,4,0,17,2,2,0,2,5,6,1954,2000,1,1,8,8,2,0.0,3,2,1,4,4,3,5,6.030685260261262,6,0.0,6.037870919922137,6.726233402358747,1,0,1,4,6.726233402358747,0.0,0.0,6.726233402358747,0,0.0,1,0,2,0.6931471805599453,2,4,6,0,3,5,1955.0,3,1,326,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,10,0,8,4,11.669929213779893
1116,4,3,4.543294782270004,9.399803036921504,1,1,3,3,4,0,16,2,2,0,2,8,4,2007,2007,3,1,12,13,3,5.796057750765373,2,4,2,0,4,3,2,6.912742820493176,6,0.0,6.594413459749777,7.45876269238096,1,0,1,4,7.45876269238096,0.0,0.0,7.45876269238096,1,0.0,2,0,3,0.6931471805599453,0,7,6,1,2,1,2007.0,2,3,928,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2,1,6,5,12.669806661762314
1117,12,3,4.189654742026425,8.955577146281511,1,1,3,3,4,0,8,2,2,0,7,8,4,2002,2002,3,1,12,13,2,0.0,2,4,2,2,4,3,2,5.869296913133774,6,0.0,4.02535169073515,6.013715156042802,1,0,1,4,6.659293919683638,6.46302945692067,0.0,7.258412150595308,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,3,2002.0,0,2,527,5,5,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,3,8,4,12.123234367221167
1118,4,3,4.060443010546419,9.186559843310777,1,1,0,3,2,0,19,1,2,0,2,5,6,1967,2003,1,1,12,13,2,0.0,3,4,1,4,4,3,1,6.555356891810665,6,0.0,5.2626901889048865,6.796823718274855,1,0,1,4,6.796823718274855,0.0,0.0,6.796823718274855,1,0.0,1,0,3,0.6931471805599453,2,5,6,0,3,1,1967.0,2,2,450,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2,8,4,11.77528972943772
1119,12,3,4.4543472962535064,9.53430615650521,1,1,3,3,4,0,19,2,2,0,7,5,5,1958,1987,1,1,8,8,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,6.280395838960196,6.280395838960196,1,4,1,4,6.92951677076365,6.364750756851912,0.0,7.379008127628304,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,3,0,3,3,1958.0,2,1,300,5,5,2,5.638354669333745,3.555348061489413,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2,8,4,11.849397701591439
1120,4,3,4.262679877041316,8.93075873555827,1,1,3,3,4,0,12,2,2,0,2,5,4,1959,1959,1,1,3,14,2,0.0,3,4,1,4,4,3,3,5.913503005638269,6,0.0,6.51025834052315,6.947937068614969,1,4,1,0,6.947937068614969,0.0,0.0,6.947937068614969,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1959.0,2,1,286,5,5,2,4.948759890378168,0.0,5.5333894887275195,0.0,0.0,0.0,3,1,1,0.0,9,0,8,4,11.803353763090035
1121,5,4,4.0943445622220995,9.019664010799474,1,1,3,0,4,1,9,2,2,0,2,6,4,1920,1950,1,1,3,3,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.920671504248682,6.920671504248682,1,4,1,0,6.920671504248682,0.0,0.0,6.920671504248682,0,0.0,1,0,2,0.6931471805599453,3,6,6,1,2,5,1920.0,3,1,308,5,5,2,0.0,3.1354942159291497,4.727387818712341,0.0,0.0,0.0,3,2,1,0.0,7,1,8,4,11.681824001432044
1122,4,3,4.442651256490317,9.218804450388312,1,1,3,3,4,0,5,2,2,0,2,7,4,2005,2006,1,1,12,13,1,5.2832037287379885,2,4,2,2,4,0,2,3.218875824868201,6,0.0,7.332369205929062,7.347943823148688,1,0,1,4,7.347943823148688,0.0,0.0,7.347943823148688,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2005.0,2,3,782,5,5,2,4.976733742420574,3.0445224377234235,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,6,5,12.26857785088157
1123,4,3,4.197201947661808,9.09683567117936,1,1,0,3,0,0,7,2,2,0,2,4,2,1956,1956,1,1,0,0,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.511745329644728,6.511745329644728,1,0,1,0,6.8679744089702925,0.0,0.0,6.8679744089702925,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,2,1956.0,3,1,288,5,5,2,4.174387269895637,0.0,0.0,0.0,5.081404364984463,0.0,3,2,1,0.0,1,3,0,0,11.626254150277234
1124,4,3,3.9318256327243257,9.149103062504992,1,1,3,3,4,0,7,2,2,0,2,5,8,1947,2008,3,1,12,13,2,0.0,3,0,1,4,4,3,6,0.0,6,0.0,6.549650742233809,6.549650742233809,1,0,1,4,6.549650742233809,0.0,0.0,6.549650742233809,0,0.6931471805599453,1,0,2,0.6931471805599453,3,4,6,0,3,6,0.0,1,0,0,3,3,2,0.0,5.303304908059076,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,11.6784399034478
1125,12,3,4.189654742026425,9.118882761487349,1,1,0,3,4,0,8,2,2,0,7,7,4,1992,1992,1,1,6,6,1,5.14166355650266,3,4,2,2,4,3,6,0.0,6,0.0,5.9532433342877855,5.9532433342877855,1,2,1,4,6.700731109547809,6.508769136971682,0.0,7.301822342137933,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1992.0,0,2,392,5,5,2,4.61512051684126,3.258096538021482,0.0,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,12.007011764731919
1126,4,3,4.110873864173311,9.252920819511301,1,1,3,3,4,0,12,2,2,0,2,4,4,1955,1955,1,1,9,10,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.9137373506596855,6.9137373506596855,1,4,1,4,6.9137373506596855,0.0,0.0,6.9137373506596855,0,0.0,1,0,2,0.6931471805599453,1,5,6,1,5,5,1977.0,3,2,672,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2,3,8,4,11.652687407345386
1127,0,3,3.9889840465642745,8.212025804623437,1,1,3,3,4,0,0,2,2,4,2,7,4,2007,2007,3,1,12,13,1,4.875197323201151,2,4,2,2,4,3,6,0.0,6,0.0,7.2254814727822945,7.2254814727822945,1,0,1,4,7.349873704738338,0.0,0.0,7.349873704738338,0,0.0,2,0,2,0.6931471805599453,2,7,6,1,5,1,2007.0,0,3,660,5,5,2,4.969813299576002,3.0445224377234235,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,12.066810578196664
1128,4,3,5.2094861528414205,9.586925780533695,1,1,2,3,0,0,8,2,2,0,2,7,4,2004,2004,3,1,12,13,2,0.0,2,4,2,2,4,0,2,7.170888478512505,6,0.0,5.442417710521793,7.333676395657684,1,0,1,4,7.333676395657684,0.0,0.0,7.333676395657684,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2004.0,0,3,630,5,5,2,4.976733742420574,3.610917912644224,0.0,0.0,0.0,0.0,3,4,1,0.0,2,1,8,3,12.464583340681678
1129,9,3,4.0943445622220995,9.375600540841845,1,1,0,3,4,0,8,2,2,0,5,7,4,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,6.742880635791902,6.742880635791902,1,0,1,4,6.742880635791902,7.014814351275545,0.0,7.580699752224562,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,3,2004.0,0,2,434,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,12.278393307109802
1130,14,4,4.110873864173311,8.881975184248867,1,0,3,3,4,0,17,2,2,2,6,5,4,1980,1980,1,1,8,8,1,5.198497031265826,3,4,1,2,4,1,2,6.842683282238423,6,0.0,0.0,6.842683282238423,1,4,1,4,6.842683282238423,0.0,0.0,6.842683282238423,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1980.0,3,2,672,5,5,2,3.912023005428147,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,1,8,4,11.849397701591439
1131,8,3,4.189654742026425,8.962519832949534,1,1,3,3,4,0,18,2,2,0,0,4,2,1928,1950,1,1,14,10,2,0.0,3,4,0,4,4,3,1,6.434546518787452,6,0.0,6.2166061010848646,7.023758954738443,1,4,1,4,7.192182058713247,6.483107351457199,0.0,7.591861714889934,1,0.0,2,0,4,0.6931471805599453,2,7,3,2,5,5,1981.0,3,2,576,5,5,2,6.068425588244112,3.80666248977032,0.0,0.0,0.0,0.0,3,2,1,0.0,3,3,8,4,11.813030057420569
1132,4,3,4.158883083359672,9.279213236262557,1,1,3,3,4,0,11,2,2,0,2,5,4,1991,1992,1,1,6,6,2,0.0,3,4,2,2,4,2,1,5.3612921657094255,6,0.0,6.637258031284458,6.882437470997847,1,4,1,4,6.882437470997847,0.0,0.0,6.882437470997847,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0.0,3.3672958299864737,0.0,0.0,0.0,0.0,3,2,1,0.0,11,1,7,0,11.445716715276781
1133,10,4,4.51085950651685,9.200391041122515,1,1,3,3,4,0,17,2,2,0,5,6,3,1880,1950,1,1,13,14,2,0.0,3,4,0,4,4,2,6,0.0,6,0.0,6.9167150203536085,6.9167150203536085,2,4,1,4,7.072421900537372,6.940222469119639,0.0,7.701200180857446,0,0.0,2,0,5,0.6931471805599453,1,8,6,0,3,5,1930.0,3,1,205,1,5,0,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,11.67419361256635
1134,9,3,4.394449154672439,9.193092478566632,1,1,0,3,4,0,20,2,2,0,5,8,4,1995,1995,1,1,12,13,2,0.0,2,4,2,2,4,3,2,6.371611847231858,6,0.0,6.300785794663245,7.029087564149663,1,0,1,4,7.041411663794809,6.778784897685178,0.0,7.611347717403621,0,0.0,2,1,3,0.6931471805599453,2,8,6,1,5,1,1995.0,2,2,466,5,5,2,0.0,5.049856007249537,0.0,0.0,0.0,0.0,3,4,1,0.0,8,3,8,4,12.386308695833106
1135,9,3,4.060443010546419,9.079548081726161,1,1,0,1,4,0,8,2,2,0,5,6,4,1997,1997,1,1,12,13,2,0.0,3,4,2,2,4,0,6,0.0,6,0.0,6.821107472256465,6.821107472256465,1,2,1,4,6.821107472256465,6.5294188382622265,0.0,7.378383712996714,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,1997.0,0,2,460,5,5,2,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0.0,3,4,1,0.0,10,1,8,4,12.037653993905213
1136,5,4,4.110873864173311,8.729235349659273,1,1,3,3,0,0,3,2,2,0,2,6,4,1926,1950,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.8679744089702925,6.8679744089702925,1,4,0,4,6.894670039433483,0.0,0.0,6.894670039433483,0,0.0,1,0,2,0.6931471805599453,3,5,6,1,2,5,1926.0,3,1,180,5,5,2,0.0,4.859812404361672,0.0,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,11.532728092266407
1137,8,3,4.394449154672439,9.169622538697624,1,1,3,3,4,0,12,2,2,0,0,6,4,1950,1950,1,1,12,13,2,0.0,3,4,1,4,4,3,1,5.638354669333745,6,0.0,6.6240652277998935,6.940222469119639,1,4,1,0,6.940222469119639,5.3981627015177525,0.0,7.1332959548960675,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1950.0,3,1,288,5,5,2,0.0,0.0,4.574710978503383,0.0,0.0,0.0,3,4,1,0.0,6,2,8,0,11.686878772093667
1138,8,3,4.007333185232471,8.755107121633896,1,1,3,3,4,0,19,1,2,0,0,5,7,1875,1996,1,1,12,13,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,6.660575149839686,6.660575149839686,1,2,0,4,6.660575149839686,5.484796933490656,0.0,6.928537818164664,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,6,0.0,1,0,0,3,3,0,0.0,0.0,5.17614973257383,0.0,0.0,0.0,3,4,1,0.0,7,4,8,4,11.451050061252143
1139,4,3,4.304065093204168,9.192176401348512,1,1,0,3,4,1,11,2,2,0,2,6,4,1977,1977,1,1,9,7,2,0.0,3,4,2,4,4,1,0,7.357556200910352,6,0.0,0.0,7.357556200910352,1,4,1,4,7.357556200910352,0.0,0.0,7.357556200910352,1,0.0,2,0,2,0.6931471805599453,2,5,6,2,5,1,1977.0,2,2,714,5,5,2,5.579729825986222,3.49650756146648,0.0,0.0,0.0,0.0,3,4,1,0.0,7,3,8,4,12.185869938212655
1140,5,3,4.59511985013459,9.074749717669837,1,1,0,3,4,0,3,2,2,0,2,5,4,1920,1950,1,1,11,12,2,0.0,3,1,0,4,4,3,1,6.470799503782603,6,0.0,5.602118820879701,6.82001636467413,1,4,1,4,7.0630481633881725,0.0,0.0,7.0630481633881725,0,0.0,1,0,3,0.6931471805599453,3,6,0,1,2,5,1972.0,3,2,495,5,5,2,0.0,0.0,5.37989735354046,0.0,4.84418708645859,0.0,3,4,1,0.0,7,1,8,4,11.877568578558137
1141,4,3,4.110873864173311,8.902591637374087,1,1,3,3,0,0,12,2,2,0,2,5,6,1951,1951,1,1,6,6,2,0.0,3,4,1,4,4,2,0,6.748759547491679,6,0.0,4.61512051684126,6.859614903654202,1,4,1,4,6.859614903654202,0.0,0.0,6.859614903654202,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1988.0,3,2,840,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,0,0,11.842229212112827
1142,9,3,4.394449154672439,9.24038449332456,1,1,0,3,1,0,14,4,2,0,5,5,6,1976,1976,1,1,9,10,1,3.80666248977032,3,2,1,4,4,3,0,5.945420608606575,6,0.0,5.991464547107983,6.660575149839686,1,0,1,4,6.9930151229329605,6.660575149839686,0.0,7.533158807455562,1,0.0,2,1,4,0.6931471805599453,2,9,6,1,5,1,1976.0,3,2,484,5,5,2,6.107022887742255,4.574710978503383,0.0,0.0,0.0,0.0,3,4,1,0.0,1,3,8,4,12.193493863323312
1144,4,3,4.276666119016055,9.105090961257083,1,1,3,3,4,0,19,2,2,0,2,5,2,1959,1959,1,1,13,10,2,0.0,3,4,1,4,4,3,2,5.666426688112433,6,0.0,6.577861357721047,6.914730892718563,1,4,1,4,6.914730892718563,0.0,0.0,6.914730892718563,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0.0,3.218875824868201,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,8,4,11.289781913656018
1145,3,3,4.110873864173311,9.407632639699957,1,1,3,3,4,0,7,2,2,1,0,4,3,1941,1950,1,1,8,8,2,0.0,3,1,0,2,4,3,1,5.855071922202427,6,0.0,5.783825182329737,6.511745329644728,3,1,0,0,6.511745329644728,5.5333894887275195,0.0,6.829793737512425,1,0.0,1,0,2,0.6931471805599453,1,5,6,0,3,5,1941.0,3,1,280,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,9,4,8,4,11.289781913656018
1146,8,4,3.970291913552122,8.738895704934043,1,1,3,3,4,0,3,2,2,0,0,5,5,1928,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.949856455000773,6.949856455000773,1,0,1,4,6.949856455000773,6.282266746896006,0.0,7.3632795869630385,0,0.0,1,0,3,0.6931471805599453,3,8,6,1,2,5,1928.0,3,1,225,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,0,8,3,11.911701584927595
1147,4,3,4.212127597878484,9.323758339011741,1,1,3,3,4,0,20,2,2,0,2,6,4,1985,1985,1,1,13,15,1,4.4543472962535064,2,4,1,2,4,3,2,7.138073034044348,6,0.0,3.7135720667043084,7.169350016670601,1,4,1,4,7.169350016670601,0.0,0.0,7.169350016670601,1,0.0,2,0,3,0.6931471805599453,2,5,6,1,5,1,1985.0,3,2,403,5,5,2,5.111987788356544,3.2958368660043287,0.0,0.0,0.0,0.0,3,4,1,0.0,7,0,8,4,12.100712129872349
1148,10,3,4.330733340286331,9.39274525863144,1,1,3,0,4,0,6,2,2,0,5,7,6,1941,1950,1,1,8,8,2,0.0,3,4,1,4,4,3,5,5.62040086571715,6,0.0,6.063785208687607,6.558197802812269,1,0,1,4,6.7580945044277305,6.558197802812269,0.0,7.3556411029742526,0,0.0,1,1,3,0.6931471805599453,1,7,6,1,2,1,1941.0,3,1,234,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,3,8,4,12.069680020624617
1149,8,4,4.110873864173311,8.648396877031583,1,1,3,3,4,0,17,2,2,0,0,7,6,1926,1950,1,1,13,14,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,6.35088571671474,6.35088571671474,1,4,1,4,6.35088571671474,6.29156913955832,0.0,7.013915474810528,0,0.0,1,0,2,0.6931471805599453,3,5,6,1,2,5,1982.0,3,1,288,5,5,2,0.0,0.0,5.17614973257383,0.0,0.0,0.0,3,4,1,0.0,10,2,8,4,11.66907414746016
1150,10,4,3.9318256327243257,9.105090961257083,1,1,3,3,4,0,17,0,2,0,5,7,8,1920,1988,3,1,12,13,2,0.0,3,2,2,4,4,3,0,6.437751649736401,6,0.0,3.2958368660043287,6.478509642208568,1,0,1,4,6.725033642166842,6.478509642208568,0.0,7.301822342137933,0,0.6931471805599453,1,0,3,0.6931471805599453,3,7,6,0,3,5,1930.0,3,2,324,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,3,8,4,11.870599909242046
1151,4,3,4.060443010546419,9.0217190130337,1,1,0,3,4,0,12,2,2,0,2,6,4,1950,1950,1,1,3,3,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.838405200847343,6.838405200847343,1,0,1,0,6.838405200847343,0.0,0.0,6.838405200847343,0,0.0,1,0,2,0.6931471805599453,2,4,6,1,2,1,1950.0,3,1,306,5,5,2,0.0,0.0,5.3706380281276624,0.0,0.0,0.0,3,0,1,0.0,2,1,8,4,11.728036844587177
1152,4,3,4.90527477843843,9.784478765953926,1,1,3,3,4,0,7,2,2,0,2,5,3,1959,1959,1,1,6,10,1,4.890349128221754,3,4,1,4,4,3,1,5.17614973257383,6,0.0,7.1631723908466425,7.290974778142981,1,4,1,4,7.290974778142981,0.0,0.0,7.290974778142981,0,0.0,1,1,3,0.6931471805599453,1,6,6,2,2,1,1959.0,0,2,528,5,5,2,0.0,4.948759890378168,0.0,0.0,4.61512051684126,0.0,3,4,1,0.0,2,0,8,4,11.917723684090689
1153,4,3,4.51085950651685,9.55506418479516,1,1,0,3,4,0,6,2,2,0,2,6,6,1956,2004,1,1,10,11,2,0.0,3,4,2,4,4,3,0,5.6937321388027,2,6.306275286948017,5.442417710521793,6.97914527506881,1,0,1,4,7.502186486602925,0.0,0.0,7.502186486602925,0,0.0,1,0,2,0.6931471805599453,0,6,6,1,2,1,1956.0,0,2,470,5,5,2,0.0,0.0,5.638354669333745,0.0,0.0,0.0,3,4,1,0.0,9,0,8,0,12.345834587905333
1154,5,4,4.110873864173311,8.681181041521688,1,1,3,3,0,0,9,2,2,0,2,6,7,1930,2007,1,1,13,14,2,0.0,2,2,0,4,4,0,0,6.289715570908997,6,0.0,5.631211781821365,6.705639094860003,1,0,1,4,6.705639094860003,0.0,0.0,6.705639094860003,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,2002.0,3,1,432,5,5,2,0.0,0.0,4.574710978503383,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,11.699405031912846
1155,9,3,4.304065093204168,9.525224101853107,1,1,0,3,4,0,12,2,2,0,5,7,5,1965,1988,1,1,12,13,3,5.666426688112433,3,4,1,4,4,1,0,6.12029741895095,6,0.0,6.018593214496233,6.762729506931878,1,4,1,4,6.805722553416985,6.823286122355688,0.0,7.507141079727608,0,0.0,1,2,4,0.6931471805599453,2,8,6,2,2,1,1965.0,3,2,492,5,5,2,4.110873864173311,4.442651256490317,0.0,0.0,5.613128106388071,0.0,3,0,1,0.0,7,2,8,4,12.215032386901646
1156,4,3,4.51085950651685,9.284426915328881,1,1,0,3,0,0,24,2,2,0,2,5,7,1976,2004,1,1,9,10,2,0.0,2,2,1,2,4,1,0,7.05444965813294,6,0.0,5.638354669333745,7.271008538280992,1,4,1,4,7.271008538280992,0.0,0.0,7.271008538280992,1,0.0,2,0,3,0.6931471805599453,2,6,6,1,1,1,1976.0,2,2,528,5,5,2,0.0,3.0910424533583165,0.0,0.0,5.198497031265826,0.0,3,4,1,0.0,9,1,8,4,12.292250341771224
1157,12,3,4.4543472962535064,9.143238568435445,1,1,3,3,4,0,12,2,2,0,7,5,7,1965,1999,1,1,3,3,2,0.0,3,2,2,4,4,1,0,6.452048954437226,6,0.0,6.375024819828098,7.106606137727303,1,2,1,4,7.143617602704121,0.0,0.0,7.143617602704121,0,0.6931471805599453,2,0,3,0.6931471805599453,2,6,6,1,2,1,1965.0,2,2,502,5,5,2,0.0,4.532599493153255,0.0,4.574710978503383,0.0,0.0,3,2,1,0.0,1,2,8,4,12.100156419938624
1158,0,3,3.555348061489413,8.517593111437565,1,1,0,3,4,0,16,2,2,3,2,7,4,2007,2008,1,1,12,13,3,5.1179938124167546,2,4,2,2,4,3,2,6.807934943699927,6,0.0,6.018593214496233,7.181591944611865,1,0,1,4,7.181591944611865,0.0,0.0,7.181591944611865,1,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2008.0,2,2,626,5,5,2,5.153291594497778,4.143134726391533,0.0,0.0,0.0,0.0,3,4,1,0.0,9,3,8,4,12.345834587905333
1159,4,3,4.532599493153255,9.387062950369655,1,1,3,3,2,0,21,1,2,0,2,8,4,2007,2008,1,1,12,13,3,5.231108616854587,2,4,2,2,4,3,6,0.0,6,0.0,7.365812837209471,7.365812837209471,1,0,1,4,7.365812837209471,0.0,0.0,7.365812837209471,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2008.0,2,3,830,5,5,2,0.0,3.218875824868201,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,3,5,12.367885325692587
1160,9,3,4.343805421853683,9.11833472618016,1,1,3,3,4,0,14,2,2,0,5,6,5,1974,1974,3,1,6,6,1,5.602118820879701,2,4,1,4,4,3,0,6.093569770045137,6,0.0,6.131226489483142,6.804614520062624,1,4,1,4,6.8501261661454995,6.839476438228843,0.0,7.537430036586509,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,5,1,1974.0,2,2,540,2,5,2,0.0,4.248495242049359,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,8,4,12.128111104060464
