Id,MSZoning,LotArea,Neighborhood,Condition1,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,ScreenPorch,SaleCondition,SalePrice
1082,3.0,8.922791623969637,19.0,1.0,5.0,4.0,1963.0,1963.0,6.715383386334683,6.947937068614969,6.947937068614969,0.0,6.947937068614969,1.0,6.0,0.0,1963.0,1.0,308.0,0.0,0.0,0.0,4.0,11.79810440720389
1083,3.0,9.07680897935166,5.0,2.0,7.0,4.0,2002.0,2002.0,0.0,7.286191714702383,7.286191714702383,0.0,7.286191714702383,0.0,6.0,1.0,2002.0,2.0,527.0,5.262690188904887,3.688879454113936,0.0,4.0,12.165250651009915
1084,3.0,9.082620630373812,12.0,2.0,6.0,5.0,1964.0,1964.0,6.317164686747284,7.1324975516600455,7.1324975516600455,0.0,7.1324975516600455,1.0,6.0,2.0,1964.0,1.0,461.0,0.0,4.762173934797756,0.0,4.0,11.982929094215965
1085,3.0,9.475163150281881,8.0,2.0,6.0,4.0,1995.0,1996.0,6.385194398997728,6.539585955617667,6.539585955617667,6.694562058521094,7.312553498102599,0.0,6.0,1.0,1995.0,2.0,409.0,5.755742213586912,3.80666248977032,0.0,4.0,12.141534124392605
1086,3.0,9.112727543109182,20.0,2.0,6.0,5.0,1992.0,1992.0,6.617402977974478,6.842683282238423,6.904750769961837,0.0,6.904750769961837,1.0,6.0,0.0,1992.0,2.0,564.0,4.795790545596741,0.0,0.0,4.0,11.898187865760873
1087,4.0,7.5883236773352225,10.0,2.0,4.0,4.0,1973.0,1973.0,5.814130531825067,6.304448802421981,6.304448802421981,6.304448802421981,6.996681488176539,0.0,6.0,0.0,1973.0,1.0,286.0,4.795790545596741,4.574710978503383,0.0,4.0,11.332601910838944
1088,1.0,9.26624800391448,21.0,2.0,8.0,4.0,2005.0,2006.0,0.0,6.987490247000991,6.987490247000991,6.77078942390898,7.577633832602728,0.0,6.0,1.0,2005.0,3.0,1043.0,5.081404364984463,3.9318256327243257,0.0,4.0,12.437184366493561
1089,4.0,7.833203948641058,7.0,2.0,7.0,4.0,2004.0,2004.0,0.0,6.878326468291325,6.878326468291325,6.606650186198214,7.444248649496705,0.0,0.0,0.0,2004.0,2.0,380.0,0.0,3.713572066704309,0.0,4.0,11.831379196088765
1090,1.0,8.106816038947054,21.0,2.0,8.0,4.0,2005.0,2005.0,6.9469759921354175,7.129297548929372,7.129297548929372,0.0,7.129297548929372,1.0,6.0,1.0,2005.0,2.0,550.0,0.0,4.442651256490317,0.0,4.0,12.190959007720124
1091,3.0,9.053101595549693,12.0,2.0,3.0,3.0,1950.0,1950.0,0.0,0.0,6.947937068614969,0.0,6.947937068614969,0.0,6.0,0.0,1987.0,2.0,400.0,0.0,0.0,0.0,4.0,11.439278924801927
1092,1.0,7.6783263565068856,21.0,2.0,7.0,4.0,1999.0,2000.0,6.236369590203704,6.398594934535207,6.437751649736401,6.444131256700442,7.133295954896068,1.0,6.0,0.0,1999.0,2.0,462.0,0.0,3.8918202981106265,0.0,4.0,11.982929094215965
1093,3.0,9.036106025364846,18.0,2.0,6.0,4.0,1925.0,1950.0,6.049733455231958,7.074963197966044,7.237778191923442,5.720311776607412,7.435438019814549,0.0,6.0,1.0,1925.0,2.0,576.0,5.837730447165941,0.0,0.0,4.0,11.824079893607152
1094,3.0,9.130322663990151,12.0,1.0,5.0,7.0,1965.0,1998.0,6.495265555937007,6.762729506931878,7.0909098220799835,0.0,7.0909098220799835,1.0,6.0,0.0,1977.0,2.0,884.0,0.0,4.174387269895637,0.0,4.0,11.891361900690471
1095,3.0,8.677439540558334,12.0,2.0,5.0,6.0,1956.0,2000.0,5.5174528964647065,6.842683282238423,6.842683282238423,0.0,6.842683282238423,1.0,6.0,0.0,1956.0,1.0,308.0,0.0,0.0,5.081404364984463,4.0,11.767567683343813
1096,3.0,9.139703292376742,5.0,2.0,6.0,4.0,2006.0,2006.0,3.218875824868201,7.181591944611865,7.181591944611865,0.0,7.181591944611865,0.0,6.0,1.0,2006.0,2.0,440.0,0.0,3.1354942159291497,0.0,4.0,12.08069081199846
1097,4.0,8.836809882398367,9.0,2.0,6.0,6.0,1914.0,2006.0,0.0,6.5294188382622265,6.651571873589728,6.368187186350492,7.2122944685003425,0.0,6.0,0.0,0.0,0.0,0.0,4.919980925828125,0.0,0.0,4.0,11.751942365440724
1098,3.0,8.215276958936633,22.0,2.0,8.0,4.0,1986.0,1986.0,0.0,6.980075940561763,6.9930151229329605,0.0,6.9930151229329605,0.0,6.0,0.0,1987.0,2.0,461.0,0.0,4.31748811353631,0.0,4.0,12.0435537160324
1099,4.0,8.699681400989514,3.0,2.0,4.0,5.0,1936.0,1950.0,6.511745329644728,6.511745329644728,6.630683385642373,6.3421214187211525,7.1891677384203225,0.0,6.0,0.0,1936.0,1.0,240.0,0.0,0.0,0.0,4.0,11.759785542901756
1100,3.0,9.382695764458287,14.0,6.0,7.0,4.0,1978.0,1978.0,6.558197802812269,7.148345743900068,7.379008127628304,0.0,7.379008127628304,0.0,6.0,1.0,1978.0,2.0,478.0,0.0,0.0,0.0,0.0,11.964001084330445
1101,3.0,9.036106025364846,18.0,2.0,2.0,4.0,1920.0,1950.0,5.673323267171493,5.673323267171493,6.084499413075173,0.0,6.084499413075173,0.0,6.0,0.0,1930.0,1.0,246.0,0.0,0.0,0.0,4.0,11.002099841204238
1102,3.0,9.18594521514146,12.0,2.0,5.0,4.0,1971.0,1971.0,6.023447592961032,6.85751406254539,6.85751406254539,0.0,6.85751406254539,0.0,6.0,0.0,1981.0,1.0,280.0,0.0,0.0,0.0,4.0,11.691071650353706
1103,3.0,8.853808274977197,12.0,2.0,5.0,6.0,1960.0,2002.0,6.3784261836515865,6.9186952190204725,7.034387929915503,0.0,7.034387929915503,0.0,6.0,0.0,1960.0,1.0,254.0,0.0,2.8332133440562166,0.0,3.0,11.813030057420569
1104,3.0,9.09504174761272,12.0,2.0,6.0,5.0,1959.0,1959.0,6.4861607889440895,6.4861607889440895,7.085901464365611,0.0,7.085901464365611,0.0,6.0,1.0,1954.0,2.0,539.0,0.0,0.0,0.0,4.0,11.979799201207035
1105,4.0,7.6093665379542115,2.0,2.0,5.0,4.0,1970.0,1970.0,0.0,6.447305862541213,6.447305862541213,6.511745329644728,7.172424577124845,0.0,6.0,0.0,1970.0,2.0,440.0,0.0,0.0,0.0,4.0,11.571194373094206
1106,3.0,9.413852481341165,15.0,2.0,8.0,4.0,1994.0,1995.0,6.940222469119639,7.2889276945212575,7.313886831633463,7.023758954738443,7.872073979866871,1.0,6.0,2.0,1994.0,2.0,712.0,5.231108616854587,3.49650756146648,0.0,4.0,12.691580461311874
1107,3.0,9.245514446983835,20.0,1.0,7.0,4.0,1990.0,1991.0,6.6052979209482015,6.814542897259956,7.274479558773872,0.0,7.274479558773872,1.0,6.0,1.0,1990.0,2.0,719.0,0.0,5.501258210544727,0.0,4.0,12.100156419938624
1108,3.0,10.054404437852991,8.0,2.0,7.0,4.0,2006.0,2006.0,0.0,6.767343125265392,6.78897174299217,7.034387929915503,7.611842399580418,0.0,6.0,1.0,2006.0,2.0,422.0,0.0,4.61512051684126,0.0,5.0,12.523525876315125
1109,3.0,8.995164990311151,8.0,2.0,6.0,4.0,2000.0,2000.0,0.0,6.829793737512425,6.855408798609928,6.610696044717759,7.43307534889858,0.0,6.0,1.0,2000.0,2.0,463.0,4.61512051684126,3.8918202981106265,0.0,0.0,12.106252310247962
1110,3.0,9.338117741918008,16.0,2.0,8.0,4.0,2004.0,2005.0,6.9469759921354175,7.515889085215125,7.515889085215125,0.0,7.515889085215125,1.0,6.0,1.0,2004.0,3.0,862.0,4.836281906951479,5.225746673713202,0.0,4.0,12.542544882151384
1111,3.0,8.987321812850125,8.0,2.0,6.0,4.0,1995.0,1996.0,5.393627546352361,6.651571873589728,6.651571873589728,6.786716950605081,7.413970290190443,1.0,6.0,1.0,1995.0,2.0,431.0,5.416100402204419,4.442651256490317,0.0,4.0,12.144197241812089
1112,3.0,9.257319373170178,14.0,2.0,7.0,5.0,1976.0,1976.0,6.001414877961151,6.689599269178967,7.002155954403621,6.765038976780541,7.583247524303363,0.0,6.0,1.0,1976.0,2.0,483.0,0.0,4.248495242049359,0.0,4.0,12.230765258120543
1113,3.0,8.867990898182091,12.0,2.0,5.0,6.0,1957.0,1957.0,6.5638555265321274,6.705639094860003,6.705639094860003,0.0,6.705639094860003,1.0,6.0,0.0,1957.0,1.0,308.0,0.0,0.0,0.0,4.0,11.774520202658687
1114,3.0,9.096499555552425,12.0,2.0,5.0,6.0,1953.0,2006.0,6.467698726104354,6.9167150203536085,6.9167150203536085,0.0,6.9167150203536085,1.0,6.0,0.0,1953.0,1.0,240.0,0.0,2.9444389791664403,0.0,4.0,11.809319478024031
1115,3.0,8.594339400592892,17.0,2.0,5.0,6.0,1954.0,2000.0,6.030685260261262,6.726233402358747,6.726233402358747,0.0,6.726233402358747,0.0,6.0,0.0,1955.0,1.0,326.0,0.0,0.0,0.0,4.0,11.669929213779893
1116,3.0,9.399803036921504,16.0,2.0,8.0,4.0,2007.0,2007.0,6.912742820493176,7.45876269238096,7.45876269238096,0.0,7.45876269238096,1.0,6.0,1.0,2007.0,3.0,928.0,0.0,0.0,0.0,5.0,12.669806661762314
1117,3.0,8.955577146281511,8.0,2.0,8.0,4.0,2002.0,2002.0,5.869296913133774,6.013715156042802,6.659293919683638,6.46302945692067,7.258412150595308,1.0,6.0,1.0,2002.0,2.0,527.0,4.795790545596741,0.0,0.0,4.0,12.123234367221167
1118,3.0,9.186559843310775,19.0,1.0,5.0,6.0,1967.0,2003.0,6.555356891810665,6.796823718274855,6.796823718274855,0.0,6.796823718274855,1.0,6.0,0.0,1967.0,2.0,450.0,0.0,0.0,0.0,4.0,11.77528972943772
1119,3.0,9.53430615650521,19.0,2.0,5.0,5.0,1958.0,1987.0,0.0,6.280395838960196,6.92951677076365,6.364750756851912,7.379008127628304,0.0,3.0,0.0,1958.0,1.0,300.0,5.638354669333745,3.5553480614894135,0.0,4.0,11.849397701591439
1120,3.0,8.93075873555827,12.0,2.0,5.0,4.0,1959.0,1959.0,5.913503005638268,6.947937068614969,6.947937068614969,0.0,6.947937068614969,0.0,6.0,0.0,1959.0,1.0,286.0,4.948759890378168,0.0,0.0,4.0,11.803353763090035
1121,4.0,9.019664010799474,9.0,2.0,6.0,4.0,1920.0,1950.0,0.0,6.920671504248682,6.920671504248682,0.0,6.920671504248682,0.0,6.0,1.0,1920.0,1.0,308.0,0.0,3.1354942159291497,0.0,4.0,11.681824001432044
1122,3.0,9.218804450388312,5.0,2.0,7.0,4.0,2005.0,2006.0,3.218875824868201,7.347943823148688,7.347943823148688,0.0,7.347943823148688,0.0,6.0,0.0,2005.0,3.0,782.0,4.976733742420574,3.0445224377234235,0.0,5.0,12.26857785088157
1123,3.0,9.09683567117936,7.0,2.0,4.0,2.0,1956.0,1956.0,0.0,6.511745329644728,6.8679744089702925,0.0,6.8679744089702925,0.0,6.0,0.0,1956.0,1.0,288.0,4.174387269895637,0.0,5.081404364984463,0.0,11.626254150277235
1124,3.0,9.149103062504992,7.0,2.0,5.0,8.0,1947.0,2008.0,0.0,6.549650742233808,6.549650742233808,0.0,6.549650742233808,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.303304908059076,0.0,4.0,11.6784399034478
1125,3.0,9.118882761487349,8.0,2.0,7.0,4.0,1992.0,1992.0,0.0,5.9532433342877855,6.700731109547808,6.508769136971682,7.301822342137933,0.0,6.0,1.0,1992.0,2.0,392.0,4.61512051684126,3.258096538021482,0.0,4.0,12.007011764731919
1126,3.0,9.252920819511301,12.0,2.0,4.0,4.0,1955.0,1955.0,0.0,6.9137373506596855,6.9137373506596855,0.0,6.9137373506596855,0.0,6.0,1.0,1977.0,2.0,672.0,0.0,0.0,0.0,4.0,11.652687407345386
1127,3.0,8.212025804623437,0.0,2.0,7.0,4.0,2007.0,2007.0,0.0,7.2254814727822945,7.349873704738338,0.0,7.349873704738338,0.0,6.0,1.0,2007.0,3.0,660.0,4.969813299576002,3.0445224377234235,0.0,4.0,12.066810578196664
1128,3.0,9.586925780533695,8.0,2.0,7.0,4.0,2004.0,2004.0,7.170888478512505,7.333676395657684,7.333676395657684,0.0,7.333676395657684,1.0,6.0,1.0,2004.0,3.0,630.0,4.976733742420574,3.6109179126442235,0.0,3.0,12.464583340681678
1129,3.0,9.375600540841845,8.0,2.0,7.0,4.0,2004.0,2005.0,0.0,6.742880635791902,6.742880635791902,7.014814351275545,7.580699752224562,0.0,6.0,1.0,2004.0,2.0,434.0,4.61512051684126,3.8918202981106265,0.0,4.0,12.278393307109802
1130,4.0,8.881975184248867,17.0,2.0,5.0,4.0,1980.0,1980.0,6.842683282238423,6.842683282238423,6.842683282238423,0.0,6.842683282238423,1.0,6.0,0.0,1980.0,2.0,672.0,3.912023005428147,0.0,0.0,4.0,11.849397701591439
1131,3.0,8.962519832949534,18.0,2.0,4.0,2.0,1928.0,1950.0,6.434546518787452,7.023758954738443,7.192182058713247,6.483107351457199,7.591861714889934,1.0,3.0,2.0,1981.0,2.0,576.0,6.0684255882441125,3.80666248977032,0.0,4.0,11.813030057420569
1132,3.0,9.279213236262557,11.0,2.0,5.0,4.0,1991.0,1992.0,5.3612921657094255,6.882437470997847,6.882437470997847,0.0,6.882437470997847,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.3672958299864737,0.0,0.0,11.445716715276781
1133,4.0,9.200391041122515,17.0,2.0,6.0,3.0,1880.0,1950.0,0.0,6.9167150203536085,7.072421900537372,6.940222469119639,7.701200180857446,0.0,6.0,0.0,1930.0,1.0,205.0,0.0,3.8918202981106265,0.0,4.0,11.67419361256635
1134,3.0,9.193092478566632,20.0,2.0,8.0,4.0,1995.0,1995.0,6.371611847231858,7.029087564149663,7.0414116637948085,6.778784897685178,7.611347717403621,0.0,6.0,1.0,1995.0,2.0,466.0,0.0,5.049856007249537,0.0,4.0,12.386308695833106
1135,3.0,9.079548081726161,8.0,2.0,6.0,4.0,1997.0,1997.0,0.0,6.821107472256465,6.821107472256465,6.5294188382622265,7.3783837129967145,0.0,6.0,1.0,1997.0,2.0,460.0,4.61512051684126,3.6635616461296463,0.0,4.0,12.037653993905213
1136,4.0,8.729235349659273,3.0,2.0,6.0,4.0,1926.0,1950.0,0.0,6.8679744089702925,6.894670039433483,0.0,6.894670039433483,0.0,6.0,1.0,1926.0,1.0,180.0,0.0,4.859812404361672,0.0,4.0,11.532728092266407
1137,3.0,9.169622538697624,12.0,2.0,6.0,4.0,1950.0,1950.0,5.638354669333745,6.940222469119639,6.940222469119639,5.3981627015177525,7.133295954896068,0.0,6.0,0.0,1950.0,1.0,288.0,0.0,0.0,0.0,0.0,11.686878772093667
1138,3.0,8.755107121633896,19.0,1.0,5.0,7.0,1875.0,1996.0,0.0,6.660575149839686,6.660575149839686,5.484796933490657,6.928537818164664,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.451050061252143
1139,3.0,9.192176401348512,11.0,2.0,6.0,4.0,1977.0,1977.0,7.357556200910352,7.357556200910352,7.357556200910352,0.0,7.357556200910352,1.0,6.0,2.0,1977.0,2.0,714.0,5.579729825986222,3.49650756146648,0.0,4.0,12.185869938212655
1140,3.0,9.074749717669837,3.0,2.0,5.0,4.0,1920.0,1950.0,6.470799503782603,6.82001636467413,7.0630481633881725,0.0,7.0630481633881725,0.0,0.0,1.0,1972.0,2.0,495.0,0.0,0.0,4.84418708645859,4.0,11.877568578558135
1141,3.0,8.902591637374087,12.0,2.0,5.0,6.0,1951.0,1951.0,6.748759547491679,6.859614903654202,6.859614903654202,0.0,6.859614903654202,1.0,6.0,0.0,1988.0,2.0,840.0,0.0,0.0,0.0,0.0,11.842229212112827
1142,3.0,9.24038449332456,14.0,4.0,5.0,6.0,1976.0,1976.0,5.945420608606575,6.660575149839686,6.9930151229329605,6.660575149839686,7.533158807455562,1.0,6.0,1.0,1976.0,2.0,484.0,6.1070228877422545,4.574710978503383,0.0,4.0,12.193493863323312
1144,3.0,9.105090961257083,19.0,2.0,5.0,2.0,1959.0,1959.0,5.666426688112433,6.914730892718563,6.914730892718563,0.0,6.914730892718563,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.218875824868201,0.0,4.0,11.289781913656018
1145,3.0,9.407632639699957,7.0,2.0,4.0,3.0,1941.0,1950.0,5.855071922202427,6.511745329644728,6.511745329644728,5.53338948872752,6.829793737512425,1.0,6.0,0.0,1941.0,1.0,280.0,0.0,0.0,0.0,4.0,11.289781913656018
1146,4.0,8.738895704934043,3.0,2.0,5.0,5.0,1928.0,1950.0,0.0,6.949856455000773,6.949856455000773,6.282266746896006,7.3632795869630385,0.0,6.0,1.0,1928.0,1.0,225.0,0.0,0.0,0.0,3.0,11.911701584927595
1147,3.0,9.323758339011741,20.0,2.0,6.0,4.0,1985.0,1985.0,7.138073034044348,7.1693500166706015,7.1693500166706015,0.0,7.1693500166706015,1.0,6.0,1.0,1985.0,2.0,403.0,5.111987788356544,3.2958368660043287,0.0,4.0,12.100712129872349
1148,3.0,9.39274525863144,6.0,2.0,7.0,6.0,1941.0,1950.0,5.62040086571715,6.558197802812269,6.7580945044277305,6.558197802812269,7.3556411029742526,0.0,6.0,1.0,1941.0,1.0,234.0,0.0,0.0,0.0,4.0,12.069680020624617
1149,4.0,8.648396877031583,17.0,2.0,7.0,6.0,1926.0,1950.0,0.0,6.35088571671474,6.35088571671474,6.29156913955832,7.013915474810528,0.0,6.0,1.0,1982.0,1.0,288.0,0.0,0.0,0.0,4.0,11.66907414746016
1150,4.0,9.105090961257083,17.0,0.0,7.0,8.0,1920.0,1988.0,6.437751649736401,6.478509642208568,6.725033642166842,6.478509642208568,7.301822342137933,0.0,6.0,0.0,1930.0,2.0,324.0,0.0,0.0,0.0,4.0,11.870599909242046
1151,3.0,9.0217190130337,12.0,2.0,6.0,4.0,1950.0,1950.0,0.0,6.838405200847343,6.838405200847343,0.0,6.838405200847343,0.0,6.0,1.0,1950.0,1.0,306.0,0.0,0.0,0.0,4.0,11.728036844587177
1152,3.0,9.784478765953926,7.0,2.0,5.0,3.0,1959.0,1959.0,5.17614973257383,7.2909747781429814,7.2909747781429814,0.0,7.2909747781429814,0.0,6.0,2.0,1959.0,2.0,528.0,0.0,4.948759890378168,4.61512051684126,4.0,11.917723684090689
1153,3.0,9.55506418479516,6.0,2.0,6.0,6.0,1956.0,2004.0,5.6937321388027,6.97914527506881,7.502186486602925,0.0,7.502186486602925,0.0,6.0,1.0,1956.0,2.0,470.0,0.0,0.0,0.0,0.0,12.345834587905333
1154,4.0,8.681181041521688,9.0,2.0,6.0,7.0,1930.0,2007.0,6.289715570908997,6.705639094860003,6.705639094860003,0.0,6.705639094860003,0.0,6.0,0.0,2002.0,1.0,432.0,0.0,0.0,0.0,4.0,11.699405031912846
1155,3.0,9.525224101853107,12.0,2.0,7.0,5.0,1965.0,1988.0,6.12029741895095,6.762729506931878,6.805722553416985,6.823286122355688,7.507141079727608,0.0,6.0,2.0,1965.0,2.0,492.0,4.110873864173311,4.442651256490317,5.613128106388071,4.0,12.215032386901646
1156,3.0,9.284426915328881,24.0,2.0,5.0,7.0,1976.0,2004.0,7.05444965813294,7.271008538280992,7.271008538280992,0.0,7.271008538280992,1.0,6.0,1.0,1976.0,2.0,528.0,0.0,3.0910424533583165,5.198497031265826,4.0,12.292250341771224
1157,3.0,9.143238568435443,12.0,2.0,5.0,7.0,1965.0,1999.0,6.452048954437226,7.106606137727303,7.143617602704121,0.0,7.143617602704121,0.0,6.0,1.0,1965.0,2.0,502.0,0.0,4.532599493153255,0.0,4.0,12.100156419938624
1158,3.0,8.517593111437565,16.0,2.0,7.0,4.0,2007.0,2008.0,6.8079349436999275,7.181591944611865,7.181591944611865,0.0,7.181591944611865,1.0,6.0,1.0,2008.0,2.0,626.0,5.153291594497778,4.143134726391533,0.0,4.0,12.345834587905333
1159,3.0,9.387062950369655,21.0,1.0,8.0,4.0,2007.0,2008.0,0.0,7.3658128372094716,7.3658128372094716,0.0,7.3658128372094716,0.0,6.0,0.0,2008.0,3.0,830.0,0.0,3.218875824868201,0.0,5.0,12.367885325692587
1160,3.0,9.11833472618016,14.0,2.0,6.0,5.0,1974.0,1974.0,6.0935697700451374,6.804614520062624,6.8501261661455,6.839476438228843,7.537430036586509,0.0,6.0,1.0,1974.0,2.0,540.0,0.0,4.248495242049359,0.0,4.0,12.128111104060464
1161,3.0,7.732369222284388,13.0,2.0,6.0,4.0,1978.0,1978.0,5.7430031878094825,6.752270376141743,6.752270376141743,6.400257445308821,7.2841348061952065,0.0,6.0,1.0,1978.0,2.0,440.0,3.2958368660043287,0.0,0.0,4.0,11.891361900690471
1162,3.0,9.600962533214572,6.0,4.0,6.0,6.0,1954.0,2006.0,6.591673732008657,7.167809184316442,7.40306109109009,0.0,7.40306109109009,1.0,6.0,1.0,1993.0,2.0,924.0,4.6913478822291435,0.0,0.0,4.0,12.319401330837175
1163,3.0,9.073947747070628,19.0,2.0,5.0,4.0,1968.0,1968.0,6.200509174042691,6.796823718274855,6.796823718274855,0.0,6.796823718274855,0.0,6.0,1.0,1968.0,2.0,450.0,0.0,0.0,0.0,4.0,11.767567683343813
1164,3.0,9.465060106725137,19.0,1.0,4.0,3.0,1969.0,1969.0,7.089243155027512,7.089243155027512,7.138073034044348,0.0,7.138073034044348,2.0,6.0,0.0,1969.0,2.0,400.0,4.795790545596741,0.0,0.0,2.0,11.598726943661342
1165,3.0,9.690170562039654,24.0,1.0,5.0,6.0,1978.0,1978.0,6.523562306149513,7.215975002651466,7.267525427828172,0.0,7.267525427828172,1.0,6.0,1.0,1978.0,2.0,588.0,5.1298987149230735,5.198497031265826,0.0,4.0,12.175613438045467
1166,3.0,9.163458386076051,16.0,2.0,7.0,4.0,2009.0,2009.0,0.0,7.315218389752975,7.315218389752975,0.0,7.315218389752975,0.0,6.0,0.0,2009.0,2.0,644.0,0.0,4.74493212836325,0.0,5.0,12.359523080243035
1167,3.0,9.256842205627603,5.0,2.0,8.0,4.0,2008.0,2008.0,0.0,7.435438019814549,7.435438019814549,0.0,7.435438019814549,0.0,6.0,0.0,2008.0,3.0,776.0,5.081404364984463,3.5263605246161616,0.0,4.0,12.410441041518052
1168,3.0,9.292196818446016,8.0,6.0,6.0,4.0,2000.0,2000.0,6.668228248417402,6.866933284461883,6.866933284461883,6.569481420414296,7.421775793644648,1.0,6.0,1.0,2000.0,2.0,472.0,0.0,3.6635616461296463,0.0,4.0,12.061046873479915
1169,3.0,9.527265662897603,7.0,2.0,6.0,6.0,1935.0,1986.0,6.440946540632923,7.0282014320580055,7.1204443723924875,6.771935555839603,7.6539691804787715,0.0,6.0,2.0,1935.0,2.0,540.0,0.0,0.0,4.51085950651685,4.0,12.367340793126294
1170,3.0,10.484613193102275,15.0,2.0,10.0,4.0,1995.0,1996.0,7.23561914106675,7.565793282428515,7.513163545234076,7.493873886783558,8.196436811235028,1.0,6.0,1.0,1995.0,3.0,807.0,5.891644211825772,4.343805421853683,0.0,4.0,13.345506928718539
1171,3.0,9.198369000194964,11.0,2.0,6.0,5.0,1977.0,1977.0,6.259581464064922,7.00033446027523,7.020190708311925,0.0,7.020190708311925,1.0,6.0,1.0,1977.0,1.0,358.0,5.318119993844216,0.0,0.0,4.0,12.049418835484795
1172,3.0,9.11833472618016,12.0,2.0,6.0,5.0,1958.0,1958.0,6.4967749901858625,7.140453043101157,7.140453043101157,0.0,7.140453043101157,1.0,6.0,1.0,1958.0,2.0,433.0,0.0,0.0,5.666426688112433,4.0,12.0015054797889
1173,1.0,8.29853954537488,21.0,2.0,7.0,4.0,2006.0,2007.0,0.0,6.439350371100098,6.439350371100098,6.439350371100098,7.1316985104669115,0.0,6.0,0.0,2006.0,2.0,625.0,0.0,4.007333185232471,0.0,4.0,12.05466819137094
1174,3.0,9.799847777776368,4.0,2.0,5.0,5.0,1946.0,1994.0,5.0304379213924335,7.377133712833954,7.400620577371135,6.879355804460437,8.034955024502159,0.0,0.0,1.0,0.0,0.0,0.0,4.812184355372417,0.0,0.0,4.0,12.208569525728759
1175,3.0,9.714805812589491,6.0,2.0,6.0,7.0,1932.0,1950.0,6.222576268071369,6.859614903654202,7.065613363597717,7.069874128458572,7.76046702921342,0.0,6.0,1.0,1932.0,2.0,360.0,0.0,0.0,0.0,4.0,12.384218830913648
1176,3.0,9.276034475171548,15.0,2.0,8.0,4.0,1992.0,2000.0,6.55250788703459,7.428927194802272,7.6638772587034705,6.6120410348330925,7.96311205897929,0.0,6.0,1.0,1992.0,2.0,541.0,0.0,3.5263605246161616,0.0,4.0,12.560244459250786
1177,3.0,8.846784666945226,11.0,2.0,5.0,4.0,1984.0,1985.0,6.490723534502507,6.776506992372183,6.828712071641682,0.0,6.828712071641682,1.0,6.0,0.0,1984.0,1.0,264.0,5.8944028342648505,0.0,0.0,4.0,11.691071650353706
1178,4.0,8.281723990411393,17.0,0.0,6.0,7.0,1926.0,2004.0,6.150602768446277,6.708084083853071,6.708084083853071,6.008813185442595,7.110696122978827,0.0,6.0,0.0,1926.0,1.0,210.0,0.0,0.0,0.0,4.0,11.652687407345386
1179,3.0,8.94663520890585,6.0,2.0,5.0,5.0,1921.0,1950.0,0.0,6.595780513961311,6.710523109452428,6.261491684321044,7.203405521083095,0.0,6.0,1.0,1921.0,1.0,186.0,5.262690188904887,0.0,0.0,4.0,11.95053502640496
1180,3.0,9.02833876399315,7.0,2.0,5.0,4.0,1954.0,1954.0,0.0,0.0,7.0255383146385215,0.0,7.0255383146385215,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.6109179126442235,0.0,4.0,11.440354772135393
1181,3.0,9.321076413570848,23.0,2.0,7.0,4.0,1990.0,1991.0,7.104144092987528,7.104144092987528,7.1693500166706015,7.104144092987528,7.83002808253384,0.0,6.0,0.0,1990.0,2.0,693.0,0.0,0.0,0.0,4.0,12.429216196844385
1182,4.0,8.628376720376853,6.0,2.0,8.0,4.0,2008.0,2008.0,7.300472814267799,7.3783837129967145,7.410347097821022,0.0,7.410347097821022,1.0,6.0,1.0,2008.0,2.0,482.0,5.093750200806762,3.9889840465642745,0.0,5.0,12.8802918162046
1183,3.0,9.656563472556517,15.0,2.0,10.0,4.0,1996.0,1996.0,7.648263030901918,7.7819732344343855,7.788211557847076,7.633369649679585,8.406708458240965,1.0,6.0,2.0,1996.0,3.0,813.0,5.147494476813453,4.3694478524670215,0.0,0.0,13.521139497361697
1184,3.0,9.287394001418473,17.0,2.0,5.0,5.0,1920.0,1950.0,6.71174039505618,7.021976423072162,7.030857476116121,0.0,7.030857476116121,1.0,6.0,1.0,1970.0,2.0,720.0,5.4380793089231965,0.0,0.0,4.0,11.695247021764185
1185,3.0,10.466924601573329,23.0,2.0,5.0,3.0,1963.0,1963.0,7.0561752841004095,7.360739903058278,7.360739903058278,0.0,7.360739903058278,1.0,6.0,2.0,1963.0,3.0,995.0,0.0,5.575949103146316,5.575949103146316,4.0,12.137258329529814
1186,3.0,9.1838937219612,7.0,2.0,5.0,6.0,1924.0,1950.0,5.973809611869261,6.665683717782406,6.856461984594588,5.609471795184961,7.108244139731541,1.0,6.0,0.0,1965.0,1.0,392.0,0.0,0.0,0.0,4.0,11.560762794384384
1187,3.0,9.270117576012042,17.0,0.0,3.0,4.0,1900.0,1970.0,6.089044875446848,6.886531642530509,6.922643891475888,6.530877627725885,7.438383530044308,1.0,6.0,0.0,1920.0,2.0,420.0,0.0,4.31748811353631,0.0,0.0,11.461632170582678
